"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome"
"standard prompt","gpt-3.5-turbo-0125",3,24,3,6,7,6,7,1,1,33,36,33,36
"standard prompt","gpt-3.5-turbo-0125",3,25,1,2,3,3,2,0,1,20,23,23,20
"standard prompt","gpt-3.5-turbo-0125",3,26,1,2,3,2,3,0,0,21,24,21,24
"standard prompt","gpt-3.5-turbo-0125",3,27,1,2,3,2,3,1,1,19,24,19,24
"standard prompt","gpt-3.5-turbo-0125",3,28,0,0,1,1,0,0,1,13,18,18,13
"standard prompt","gpt-3.5-turbo-0125",3,29,0,0,1,1,0,0,1,14,17,17,14
"standard prompt","gpt-3.5-turbo-0125",3,30,3,6,7,6,7,1,1,32,36,32,36
"standard prompt","gpt-3.5-turbo-0125",3,31,3,6,7,7,6,0,1,32,37,37,32
"standard prompt","gpt-3.5-turbo-0125",3,32,1,2,3,2,3,1,1,20,24,20,24
"standard prompt","gpt-3.5-turbo-0125",3,33,2,4,5,4,5,1,1,25,30,25,30
"standard prompt","gpt-3.5-turbo-0125",3,34,1,2,3,3,2,0,1,19,23,23,19
"standard prompt","gpt-3.5-turbo-0125",3,35,0,0,1,1,0,0,1,14,18,18,14
"standard prompt","gpt-3.5-turbo-0125",3,36,0,0,1,0,1,1,1,15,18,15,18
"standard prompt","gpt-3.5-turbo-0125",3,37,0,0,1,0,1,1,1,14,17,14,17
"standard prompt","gpt-3.5-turbo-0125",3,38,0,0,1,1,0,0,1,13,19,19,13
"standard prompt","gpt-3.5-turbo-0125",3,39,1,2,3,2,3,1,1,21,25,21,25
"standard prompt","gpt-3.5-turbo-0125",3,40,1,2,3,3,2,0,1,23,22,22,23
"standard prompt","gpt-3.5-turbo-0125",3,41,0,0,1,1,0,0,1,14,16,16,14
"standard prompt","gpt-3.5-turbo-0125",3,42,3,6,7,7,6,0,1,32,34,34,32
"standard prompt","gpt-3.5-turbo-0125",3,43,2,4,5,5,4,0,1,25,30,30,25
"standard prompt","gpt-3.5-turbo-0125",3,44,0,0,1,1,0,0,1,15,16,16,15
"standard prompt","gpt-3.5-turbo-0125",3,45,3,6,7,7,6,0,1,31,36,36,31
"standard prompt","gpt-3.5-turbo-0125",3,46,3,6,7,7,6,0,1,33,36,36,33
"standard prompt","gpt-3.5-turbo-0125",3,47,2,4,5,4,5,1,1,28,30,28,30
"standard prompt","gpt-3.5-turbo-0125",3,48,1,2,3,2,3,1,1,20,22,20,22
"standard prompt","gpt-3.5-turbo-0125",3,49,0,0,1,0,1,1,1,14,18,14,18
"standard prompt","gpt-3.5-turbo-0125",3,50,0,0,1,1,0,0,1,16,19,19,16
"standard prompt","gpt-3.5-turbo-0125",3,51,0,0,1,1,0,0,1,13,18,18,13
"standard prompt","gpt-3.5-turbo-0125",3,52,3,6,7,7,6,0,1,31,36,36,31
"standard prompt","gpt-3.5-turbo-0125",3,53,1,2,3,2,3,1,1,19,25,19,25
"standard prompt","gpt-3.5-turbo-0125",3,54,2,4,5,4,5,1,1,26,29,26,29
"standard prompt","gpt-3.5-turbo-0125",3,55,2,4,5,5,4,0,1,25,30,30,25
"standard prompt","gpt-3.5-turbo-0125",3,56,0,0,1,1,0,0,1,14,20,20,14
"standard prompt","gpt-3.5-turbo-0125",3,57,3,6,7,7,6,0,1,33,36,36,33
"standard prompt","gpt-3.5-turbo-0125",3,58,3,6,7,7,6,0,1,33,36,36,33
"standard prompt","gpt-3.5-turbo-0125",3,59,2,4,5,5,4,0,1,27,29,29,27
"standard prompt","gpt-3.5-turbo-0125",3,0,99,0,1,1,0,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,1,99,0,2,2,0,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,2,99,0,3,0,3,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,3,99,0,4,0,4,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,4,99,0,5,0,5,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,5,99,0,6,0,6,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,6,99,0,7,0,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,7,99,1,2,2,1,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,8,99,1,3,1,3,0,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,9,99,1,4,1,4,0,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,10,99,1,5,5,1,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,11,99,1,6,6,1,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,12,99,1,7,7,1,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,13,99,2,3,2,3,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,14,99,2,4,4,2,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,15,99,2,5,5,2,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,16,99,2,6,2,6,0,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,17,99,2,7,2,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,18,99,3,4,3,4,0,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,19,99,3,5,5,3,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,20,99,3,6,3,6,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,21,99,3,7,3,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,22,99,4,5,4,5,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,23,99,4,6,4,6,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,24,99,4,7,4,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,25,99,5,6,5,6,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,26,99,5,7,7,5,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",3,27,99,6,7,6,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,0,1,2,3,3,2,1,0,21,24,24,21
"standard prompt","gpt-3.5-turbo-0125",4,1,3,6,7,7,6,0,1,31,35,35,31
"standard prompt","gpt-3.5-turbo-0125",4,2,2,4,5,5,4,1,0,26,31,31,26
"standard prompt","gpt-3.5-turbo-0125",4,3,0,0,1,0,1,0,0,14,17,14,17
"standard prompt","gpt-3.5-turbo-0125",4,4,0,0,1,0,1,1,1,15,18,15,18
"standard prompt","gpt-3.5-turbo-0125",4,5,1,2,3,2,3,0,0,21,22,21,22
"standard prompt","gpt-3.5-turbo-0125",4,6,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gpt-3.5-turbo-0125",4,7,0,0,1,0,1,1,1,14,18,14,18
"standard prompt","gpt-3.5-turbo-0125",4,8,1,2,3,2,3,0,0,20,22,20,22
"standard prompt","gpt-3.5-turbo-0125",4,9,3,6,7,6,7,1,1,33,35,33,35
"standard prompt","gpt-3.5-turbo-0125",4,10,0,0,1,0,1,1,1,16,17,16,17
"standard prompt","gpt-3.5-turbo-0125",4,11,1,2,3,2,3,0,0,21,24,21,24
"standard prompt","gpt-3.5-turbo-0125",4,12,2,4,5,5,4,0,1,28,29,29,28
"standard prompt","gpt-3.5-turbo-0125",4,13,1,2,3,3,2,0,1,20,23,23,20
"standard prompt","gpt-3.5-turbo-0125",4,14,3,6,7,7,6,0,1,34,36,36,34
"standard prompt","gpt-3.5-turbo-0125",4,15,1,2,3,3,2,0,1,20,24,24,20
"standard prompt","gpt-3.5-turbo-0125",4,16,2,4,5,5,4,0,1,25,28,28,25
"standard prompt","gpt-3.5-turbo-0125",4,17,2,4,5,5,4,0,1,28,31,31,28
"standard prompt","gpt-3.5-turbo-0125",4,18,3,6,7,7,6,0,1,32,34,34,32
"standard prompt","gpt-3.5-turbo-0125",4,19,0,0,1,0,1,1,1,14,18,14,18
"standard prompt","gpt-3.5-turbo-0125",4,20,3,6,7,6,7,1,1,33,34,33,34
"standard prompt","gpt-3.5-turbo-0125",4,21,1,2,3,2,3,1,1,22,23,22,23
"standard prompt","gpt-3.5-turbo-0125",4,22,0,0,1,0,1,1,1,15,17,15,17
"standard prompt","gpt-3.5-turbo-0125",4,23,0,0,1,1,0,0,1,16,18,18,16
"standard prompt","gpt-3.5-turbo-0125",4,24,3,6,7,6,7,1,1,32,36,32,36
"standard prompt","gpt-3.5-turbo-0125",4,25,1,2,3,2,3,1,1,22,23,22,23
"standard prompt","gpt-3.5-turbo-0125",4,26,2,4,5,5,4,0,1,27,28,28,27
"standard prompt","gpt-3.5-turbo-0125",4,27,0,0,1,1,0,0,1,14,18,18,14
"standard prompt","gpt-3.5-turbo-0125",4,28,3,6,7,7,6,0,1,34,36,36,34
"standard prompt","gpt-3.5-turbo-0125",4,29,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gpt-3.5-turbo-0125",4,30,2,4,5,4,5,1,1,27,30,27,30
"standard prompt","gpt-3.5-turbo-0125",4,31,1,2,3,2,3,0,0,23,23,23,23
"standard prompt","gpt-3.5-turbo-0125",4,32,0,0,1,0,1,1,1,12,18,12,18
"standard prompt","gpt-3.5-turbo-0125",4,33,2,4,5,5,4,0,1,26,30,30,26
"standard prompt","gpt-3.5-turbo-0125",4,34,0,0,1,0,1,1,1,16,19,16,19
"standard prompt","gpt-3.5-turbo-0125",4,35,0,0,1,0,1,1,1,13,18,13,18
"standard prompt","gpt-3.5-turbo-0125",4,36,2,4,5,4,5,1,1,28,31,28,31
"standard prompt","gpt-3.5-turbo-0125",4,37,1,2,3,3,2,0,1,21,23,23,21
"standard prompt","gpt-3.5-turbo-0125",4,38,3,6,7,6,7,1,1,31,35,31,35
"standard prompt","gpt-3.5-turbo-0125",4,39,2,4,5,4,5,1,1,26,29,26,29
"standard prompt","gpt-3.5-turbo-0125",4,40,2,4,5,5,4,0,1,27,30,30,27
"standard prompt","gpt-3.5-turbo-0125",4,41,2,4,5,4,5,1,1,27,30,27,30
"standard prompt","gpt-3.5-turbo-0125",4,42,3,6,7,6,7,1,1,34,37,34,37
"standard prompt","gpt-3.5-turbo-0125",4,43,1,2,3,2,3,1,1,21,24,21,24
"standard prompt","gpt-3.5-turbo-0125",4,44,0,0,1,1,0,0,1,15,17,17,15
"standard prompt","gpt-3.5-turbo-0125",4,45,0,0,1,0,1,1,1,13,19,13,19
"standard prompt","gpt-3.5-turbo-0125",4,46,2,4,5,5,4,0,1,25,30,30,25
"standard prompt","gpt-3.5-turbo-0125",4,47,0,0,1,0,1,1,1,14,18,14,18
"standard prompt","gpt-3.5-turbo-0125",4,48,2,4,5,4,5,1,1,26,29,26,29
"standard prompt","gpt-3.5-turbo-0125",4,49,3,6,7,6,7,1,1,31,36,31,36
"standard prompt","gpt-3.5-turbo-0125",4,50,3,6,7,7,6,0,1,32,34,34,32
"standard prompt","gpt-3.5-turbo-0125",4,51,1,2,3,2,3,0,0,20,24,20,24
"standard prompt","gpt-3.5-turbo-0125",4,52,1,2,3,3,2,0,1,19,24,24,19
"standard prompt","gpt-3.5-turbo-0125",4,53,3,6,7,6,7,1,1,33,36,33,36
"standard prompt","gpt-3.5-turbo-0125",4,54,2,4,5,5,4,0,1,26,30,30,26
"standard prompt","gpt-3.5-turbo-0125",4,55,0,0,1,0,1,1,1,14,18,14,18
"standard prompt","gpt-3.5-turbo-0125",4,56,2,4,5,5,4,0,1,26,29,29,26
"standard prompt","gpt-3.5-turbo-0125",4,57,1,2,3,3,2,0,1,21,22,22,21
"standard prompt","gpt-3.5-turbo-0125",4,58,1,2,3,2,3,1,1,21,23,21,23
"standard prompt","gpt-3.5-turbo-0125",4,59,3,6,7,6,7,1,1,33,37,33,37
"standard prompt","gpt-3.5-turbo-0125",4,0,99,0,1,0,1,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,1,99,0,2,2,0,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,2,99,0,3,0,3,0,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,3,99,0,4,0,4,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,4,99,0,5,0,5,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,5,99,0,6,0,6,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,6,99,0,7,0,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,7,99,1,2,1,2,0,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,8,99,1,3,3,1,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,9,99,1,4,4,1,1,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,10,99,1,5,1,5,0,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,11,99,1,6,6,1,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,12,99,1,7,7,1,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,13,99,2,3,3,2,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,14,99,2,4,2,4,0,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,15,99,2,5,2,5,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,16,99,2,6,2,6,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,17,99,2,7,7,2,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,18,99,3,4,3,4,0,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,19,99,3,5,3,5,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,20,99,3,6,3,6,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,21,99,3,7,3,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,22,99,4,5,5,4,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,23,99,4,6,6,4,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,24,99,4,7,7,4,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,25,99,5,6,5,6,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,26,99,5,7,5,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",4,27,99,6,7,6,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,0,1,2,3,3,2,0,1,21,24,24,21
"standard prompt","gpt-3.5-turbo-0125",5,1,3,6,7,6,7,1,1,32,36,32,36
"standard prompt","gpt-3.5-turbo-0125",5,2,3,6,7,6,7,1,1,32,37,32,37
"standard prompt","gpt-3.5-turbo-0125",5,3,2,4,5,4,5,0,0,27,29,27,29
"standard prompt","gpt-3.5-turbo-0125",5,4,2,4,5,4,5,1,1,27,27,27,27
"standard prompt","gpt-3.5-turbo-0125",5,5,0,0,1,0,1,0,0,16,19,16,19
"standard prompt","gpt-3.5-turbo-0125",5,6,0,0,1,0,1,1,1,15,17,15,17
"standard prompt","gpt-3.5-turbo-0125",5,7,3,6,7,7,6,0,1,32,34,34,32
"standard prompt","gpt-3.5-turbo-0125",5,8,2,4,5,4,5,0,0,27,29,27,29
"standard prompt","gpt-3.5-turbo-0125",5,9,2,4,5,4,5,0,0,27,31,27,31
"standard prompt","gpt-3.5-turbo-0125",5,10,1,2,3,3,2,0,1,20,22,22,20
"standard prompt","gpt-3.5-turbo-0125",5,11,0,0,1,0,1,0,0,13,18,13,18
"standard prompt","gpt-3.5-turbo-0125",5,12,2,4,5,4,5,0,0,25,28,25,28
"standard prompt","gpt-3.5-turbo-0125",5,13,3,6,7,7,6,0,1,33,34,34,33
"standard prompt","gpt-3.5-turbo-0125",5,14,1,2,3,2,3,1,1,21,23,21,23
"standard prompt","gpt-3.5-turbo-0125",5,15,1,2,3,2,3,1,1,21,24,21,24
"standard prompt","gpt-3.5-turbo-0125",5,16,0,0,1,1,0,0,1,14,18,18,14
"standard prompt","gpt-3.5-turbo-0125",5,17,1,2,3,3,2,0,1,18,22,22,18
"standard prompt","gpt-3.5-turbo-0125",5,18,0,0,1,0,1,1,1,15,17,15,17
"standard prompt","gpt-3.5-turbo-0125",5,19,3,6,7,7,6,0,1,33,35,35,33
"standard prompt","gpt-3.5-turbo-0125",5,20,3,6,7,6,7,1,1,34,32,34,32
"standard prompt","gpt-3.5-turbo-0125",5,21,2,4,5,4,5,0,0,26,30,26,30
"standard prompt","gpt-3.5-turbo-0125",5,22,3,6,7,6,7,1,1,34,35,34,35
"standard prompt","gpt-3.5-turbo-0125",5,23,2,4,5,4,5,1,1,28,30,28,30
"standard prompt","gpt-3.5-turbo-0125",5,24,0,0,1,0,1,1,1,15,17,15,17
"standard prompt","gpt-3.5-turbo-0125",5,25,0,0,1,1,0,0,1,14,19,19,14
"standard prompt","gpt-3.5-turbo-0125",5,26,0,0,1,0,1,1,1,16,18,16,18
"standard prompt","gpt-3.5-turbo-0125",5,27,1,2,3,3,2,0,1,20,23,23,20
"standard prompt","gpt-3.5-turbo-0125",5,28,1,2,3,2,3,1,1,19,24,19,24
"standard prompt","gpt-3.5-turbo-0125",5,29,2,4,5,4,5,1,1,27,29,27,29
"standard prompt","gpt-3.5-turbo-0125",5,30,2,4,5,5,4,1,0,27,29,29,27
"standard prompt","gpt-3.5-turbo-0125",5,31,0,0,1,1,0,0,1,14,18,18,14
"standard prompt","gpt-3.5-turbo-0125",5,32,2,4,5,4,5,1,1,28,32,28,32
"standard prompt","gpt-3.5-turbo-0125",5,33,1,2,3,2,3,1,1,21,22,21,22
"standard prompt","gpt-3.5-turbo-0125",5,34,1,2,3,2,3,1,1,22,24,22,24
"standard prompt","gpt-3.5-turbo-0125",5,35,3,6,7,7,6,0,1,35,36,36,35
"standard prompt","gpt-3.5-turbo-0125",5,36,1,2,3,2,3,1,1,20,23,20,23
"standard prompt","gpt-3.5-turbo-0125",5,37,2,4,5,5,4,0,1,25,29,29,25
"standard prompt","gpt-3.5-turbo-0125",5,38,3,6,7,6,7,1,1,34,36,34,36
"standard prompt","gpt-3.5-turbo-0125",5,39,2,4,5,5,4,0,1,26,29,29,26
"standard prompt","gpt-3.5-turbo-0125",5,40,3,6,7,6,7,1,1,32,35,32,35
"standard prompt","gpt-3.5-turbo-0125",5,41,1,2,3,3,2,0,1,22,23,23,22
"standard prompt","gpt-3.5-turbo-0125",5,42,0,0,1,1,0,0,1,13,18,18,13
"standard prompt","gpt-3.5-turbo-0125",5,43,1,2,3,2,3,1,1,20,24,20,24
"standard prompt","gpt-3.5-turbo-0125",5,44,1,2,3,2,3,1,1,19,22,19,22
"standard prompt","gpt-3.5-turbo-0125",5,45,1,2,3,2,3,1,1,21,23,21,23
"standard prompt","gpt-3.5-turbo-0125",5,46,3,6,7,6,7,1,1,33,35,33,35
"standard prompt","gpt-3.5-turbo-0125",5,47,2,4,5,5,4,0,1,25,29,29,25
"standard prompt","gpt-3.5-turbo-0125",5,48,2,4,5,5,4,0,1,27,26,26,27
"standard prompt","gpt-3.5-turbo-0125",5,49,0,0,1,0,1,1,1,14,17,14,17
"standard prompt","gpt-3.5-turbo-0125",5,50,3,6,7,6,7,1,1,33,34,33,34
"standard prompt","gpt-3.5-turbo-0125",5,51,3,6,7,6,7,1,1,32,35,32,35
"standard prompt","gpt-3.5-turbo-0125",5,52,0,0,1,1,0,0,1,16,17,17,16
"standard prompt","gpt-3.5-turbo-0125",5,53,0,0,1,0,1,1,1,15,17,15,17
"standard prompt","gpt-3.5-turbo-0125",5,54,3,6,7,6,7,1,1,33,35,33,35
"standard prompt","gpt-3.5-turbo-0125",5,55,0,0,1,1,0,0,1,14,17,17,14
"standard prompt","gpt-3.5-turbo-0125",5,56,1,2,3,2,3,1,1,21,24,21,24
"standard prompt","gpt-3.5-turbo-0125",5,57,0,0,1,0,1,1,1,14,18,14,18
"standard prompt","gpt-3.5-turbo-0125",5,58,3,6,7,7,6,0,1,31,35,35,31
"standard prompt","gpt-3.5-turbo-0125",5,59,2,4,5,4,5,0,0,27,29,27,29
"standard prompt","gpt-3.5-turbo-0125",5,0,99,0,1,1,0,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,1,99,0,2,2,0,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,2,99,0,3,3,0,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,3,99,0,4,4,0,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,4,99,0,5,0,5,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,5,99,0,6,0,6,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,6,99,0,7,7,0,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,7,99,1,2,2,1,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,8,99,1,3,3,1,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,9,99,1,4,1,4,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,10,99,1,5,1,5,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,11,99,1,6,6,1,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,12,99,1,7,1,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,13,99,2,3,2,3,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,14,99,2,4,4,2,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,15,99,2,5,2,5,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,16,99,2,6,6,2,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,17,99,2,7,7,2,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,18,99,3,4,3,4,0,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,19,99,3,5,5,3,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,20,99,3,6,6,3,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,21,99,3,7,3,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,22,99,4,5,5,4,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,23,99,4,6,6,4,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,24,99,4,7,4,7,1,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,25,99,5,6,6,5,1,0,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,26,99,5,7,7,5,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",5,27,99,6,7,7,6,0,1,0,0,0,0
"standard prompt","gpt-3.5-turbo-0125",6,0,1,2,3,2,3,0,0,20,23,20,23
"standard prompt","gpt-3.5-turbo-0125",6,1,0,0,1,0,1,0,0,14,17,14,17
"standard prompt","gpt-3.5-turbo-0125",6,2,0,0,1,1,0,0,1,15,19,19,15
"standard prompt","gpt-3.5-turbo-0125",6,3,3,6,7,7,6,0,1,34,36,36,34
"standard prompt","gpt-3.5-turbo-0125",6,4,3,6,7,6,7,1,1,32,35,32,35
"standard prompt","gpt-3.5-turbo-0125",6,5,1,2,3,2,3,1,1,21,23,21,23
"standard prompt","gpt-3.5-turbo-0125",6,6,0,0,1,1,0,0,1,14,18,18,14
"standard prompt","gpt-3.5-turbo-0125",6,7,2,4,5,5,4,1,0,26,30,30,26
"standard prompt","gpt-3.5-turbo-0125",6,8,0,0,1,1,0,0,1,15,18,18,15
"standard prompt","gpt-3.5-turbo-0125",6,9,3,6,7,7,6,0,1,33,37,37,33
"standard prompt","gpt-3.5-turbo-0125",6,10,0,0,1,0,1,1,1,15,16,15,16
"standard prompt","gpt-3.5-turbo-0125",6,11,3,6,7,7,6,0,1,30,36,36,30
"standard prompt","gpt-3.5-turbo-0125",6,12,2,4,5,4,5,0,0,26,29,26,29
"standard prompt","gpt-3.5-turbo-0125",6,13,0,0,1,1,0,0,1,13,17,17,13
"standard prompt","gpt-3.5-turbo-0125",6,14,1,2,3,3,2,0,1,21,24,24,21
"standard prompt","gpt-3.5-turbo-0125",6,15,2,4,5,4,5,0,0,29,30,29,30
"standard prompt","gpt-3.5-turbo-0125",6,16,3,6,7,6,7,1,1,31,37,31,37
"standard prompt","gpt-3.5-turbo-0125",6,17,2,4,5,4,5,1,1,26,30,26,30
"standard prompt","gpt-3.5-turbo-0125",6,18,0,0,1,1,0,0,1,15,17,17,15
"standard prompt","gpt-3.5-turbo-0125",6,19,0,0,1,1,0,0,1,13,18,18,13
"standard prompt","gpt-3.5-turbo-0125",6,20,0,0,1,1,0,0,1,16,19,19,16
"standard prompt","gpt-3.5-turbo-0125",6,21,2,4,5,5,4,0,1,27,31,31,27
"standard prompt","gpt-3.5-turbo-0125",6,22,3,6,7,7,6,0,1,32,37,37,32
"standard prompt","gpt-3.5-turbo-0125",6,23,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gpt-3.5-turbo-0125",6,24,2,4,5,4,5,1,1,28,31,28,31
"standard prompt","gpt-3.5-turbo-0125",6,25,3,6,7,6,7,1,1,34,36,34,36
"standard prompt","gpt-3.5-turbo-0125",6,26,1,2,3,3,2,0,1,20,25,25,20
"standard prompt","gpt-3.5-turbo-0125",6,27,0,0,1,0,1,1,1,16,17,16,17
"standard prompt","gpt-3.5-turbo-0125",6,28,1,2,3,2,3,1,1,20,23,20,23
"standard prompt","gpt-3.5-turbo-0125",6,29,0,0,1,1,0,0,1,15,17,17,15
"standard prompt","gpt-3.5-turbo-0125",6,30,2,4,5,4,5,0,0,27,32,27,32
"standard prompt","gpt-3.5-turbo-0125",6,31,1,2,3,3,2,0,1,21,23,23,21
"standard prompt","gpt-3.5-turbo-0125",6,32,1,2,3,3,2,0,1,19,23,23,19
"standard prompt","gpt-3.5-turbo-0125",6,33,2,4,5,4,5,0,0,27,29,27,29
"standard prompt","gpt-3.5-turbo-0125",6,34,0,0,1,1,0,0,1,13,19,19,13
"standard prompt","gpt-3.5-turbo-0125",6,35,3,6,7,7,6,0,1,34,36,36,34
"standard prompt","gpt-3.5-turbo-0125",6,36,1,2,3,3,2,0,1,20,24,24,20
"standard prompt","gpt-3.5-turbo-0125",6,37,2,4,5,4,5,0,0,25,30,25,30
"standard prompt","gpt-3.5-turbo-0125",6,38,1,2,3,3,2,0,1,20,23,23,20
"standard prompt","gpt-3.5-turbo-0125",6,39,3,6,7,6,7,1,1,33,35,33,35
"standard prompt","gpt-3.5-turbo-0125",6,40,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gpt-3.5-turbo-0125",6,41,1,2,3,3,2,0,1,19,23,23,19
"standard prompt","gpt-3.5-turbo-0125",6,42,2,4,5,5,4,0,1,26,29,29,26
"standard prompt","gpt-3.5-turbo-0125",6,43,3,6,7,7,6,0,1,33,36,36,33
"standard prompt","gpt-3.5-turbo-0125",6,44,3,6,7,6,7,1,1,33,35,33,35
"standard prompt","gpt-3.5-turbo-0125",6,45,3,6,7,6,7,1,1,34,36,34,36
"standard prompt","gpt-3.5-turbo-0125",6,46,1,2,3,2,3,1,1,21,24,21,24
"standard prompt","gpt-3.5-turbo-0125",6,47,1,2,3,2,3,1,1,19,22,19,22
"standard prompt","gpt-3.5-turbo-0125",6,48,2,4,5,4,5,0,0,25,30,25,30
"standard prompt","gpt-3.5-turbo-0125",6,49,3,6,7,6,7,1,1,34,37,34,37
