"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome"
"standard prompt","gemma-7b",3,22,99,4,5,4,5,0,0,0,0,0,0
"standard prompt","gemma-7b",3,23,99,4,6,4,6,1,1,0,0,0,0
"standard prompt","gemma-7b",3,24,99,4,7,7,4,0,1,0,0,0,0
"standard prompt","gemma-7b",3,25,99,5,6,5,6,0,0,0,0,0,0
"standard prompt","gemma-7b",3,26,99,5,7,7,5,0,1,0,0,0,0
"standard prompt","gemma-7b",3,27,99,6,7,7,6,0,1,0,0,0,0
"standard prompt","gemma-7b",4,0,1,2,3,3,2,0,1,21,24,24,21
"standard prompt","gemma-7b",4,1,0,0,1,1,0,0,1,15,19,19,15
"standard prompt","gemma-7b",4,2,0,0,1,0,1,1,1,15,19,15,19
"standard prompt","gemma-7b",4,3,2,4,5,4,5,0,0,25,29,25,29
"standard prompt","gemma-7b",4,4,0,0,1,0,1,1,1,14,17,14,17
"standard prompt","gemma-7b",4,5,0,0,1,1,0,0,1,16,18,18,16
"standard prompt","gemma-7b",4,6,3,6,7,7,6,0,1,33,35,35,33
"standard prompt","gemma-7b",4,7,2,4,5,4,5,0,0,26,30,26,30
"standard prompt","gemma-7b",4,8,3,6,7,6,7,0,0,31,37,31,37
"standard prompt","gemma-7b",4,9,3,6,7,6,7,0,0,33,36,33,36
"standard prompt","gemma-7b",4,10,3,6,7,6,7,0,0,31,36,31,36
"standard prompt","gemma-7b",4,11,3,6,7,6,7,0,0,31,37,31,37
"standard prompt","gemma-7b",4,12,2,4,5,4,5,0,0,26,30,26,30
"standard prompt","gemma-7b",4,13,0,0,1,0,1,1,1,15,18,15,18
"standard prompt","gemma-7b",4,14,2,4,5,4,5,0,0,26,31,26,31
"standard prompt","gemma-7b",4,15,3,6,7,6,7,0,0,33,36,33,36
"standard prompt","gemma-7b",4,16,2,4,5,4,5,0,0,25,28,25,28
"standard prompt","gemma-7b",4,17,0,0,1,0,1,1,1,15,17,15,17
"standard prompt","gemma-7b",4,18,1,2,3,3,2,0,1,19,23,23,19
"standard prompt","gemma-7b",4,19,0,0,1,1,0,0,1,14,18,18,14
"standard prompt","gemma-7b",4,20,1,2,3,3,2,0,1,18,24,24,18
"standard prompt","gemma-7b",4,21,2,4,5,5,4,0,1,25,31,31,25
"standard prompt","gemma-7b",4,22,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gemma-7b",4,23,0,0,1,0,1,1,1,15,17,15,17
"standard prompt","gemma-7b",4,24,3,6,7,7,6,0,1,32,35,35,32
"standard prompt","gemma-7b",4,25,0,0,1,1,0,0,1,14,17,17,14
"standard prompt","gemma-7b",4,26,3,6,7,6,7,0,0,33,35,33,35
"standard prompt","gemma-7b",4,27,1,2,3,2,3,0,0,22,24,22,24
"standard prompt","gemma-7b",4,28,1,2,3,3,2,0,1,20,24,24,20
"standard prompt","gemma-7b",4,29,2,4,5,5,4,0,1,25,30,30,25
"standard prompt","gemma-7b",4,30,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gemma-7b",4,31,2,4,5,5,4,0,1,28,29,29,28
"standard prompt","gemma-7b",4,32,0,0,1,1,0,0,1,14,18,18,14
"standard prompt","gemma-7b",4,33,3,6,7,7,6,1,0,34,35,35,34
"standard prompt","gemma-7b",4,34,3,6,7,7,6,1,0,32,34,34,32
"standard prompt","gemma-7b",4,35,1,2,3,2,3,0,0,20,24,20,24
"standard prompt","gemma-7b",4,36,1,2,3,3,2,0,1,18,24,24,18
"standard prompt","gemma-7b",4,37,1,2,3,2,3,1,1,20,25,20,25
"standard prompt","gemma-7b",4,38,0,0,1,0,1,1,1,15,18,15,18
"standard prompt","gemma-7b",4,39,2,4,5,5,4,0,1,28,31,31,28
"standard prompt","gemma-7b",4,40,3,6,7,6,7,0,0,33,38,33,38
"standard prompt","gemma-7b",4,41,1,2,3,3,2,0,1,23,23,23,23
"standard prompt","gemma-7b",4,42,1,2,3,2,3,0,0,20,25,20,25
"standard prompt","gemma-7b",4,43,0,0,1,1,0,0,1,15,15,15,15
"standard prompt","gemma-7b",4,44,1,2,3,2,3,0,0,21,25,21,25
"standard prompt","gemma-7b",4,45,1,2,3,3,2,1,0,19,24,24,19
"standard prompt","gemma-7b",4,46,3,6,7,7,6,1,0,33,34,34,33
"standard prompt","gemma-7b",4,47,1,2,3,3,2,0,1,20,25,25,20
"standard prompt","gemma-7b",4,48,1,2,3,3,2,1,0,22,25,25,22
"standard prompt","gemma-7b",4,49,2,4,5,5,4,1,0,26,30,30,26
"standard prompt","gemma-7b",4,50,2,4,5,4,5,0,0,24,30,24,30
"standard prompt","gemma-7b",4,51,2,4,5,5,4,0,1,26,30,30,26
"standard prompt","gemma-7b",4,52,0,0,1,0,1,1,1,16,17,16,17
"standard prompt","gemma-7b",4,53,3,6,7,7,6,0,1,31,36,36,31
"standard prompt","gemma-7b",4,54,1,2,3,3,2,0,1,21,22,22,21
"standard prompt","gemma-7b",4,55,3,6,7,6,7,0,0,31,34,31,34
"standard prompt","gemma-7b",4,56,2,4,5,5,4,1,0,27,29,29,27
"standard prompt","gemma-7b",4,57,3,6,7,7,6,0,1,32,35,35,32
"standard prompt","gemma-7b",4,58,0,0,1,0,1,1,1,14,17,14,17
"standard prompt","gemma-7b",4,59,0,0,1,1,0,0,1,16,16,16,16
"standard prompt","gemma-7b",4,0,99,0,1,0,1,1,1,0,0,0,0
"standard prompt","gemma-7b",4,1,99,0,2,0,2,0,0,0,0,0,0
"standard prompt","gemma-7b",4,2,99,0,3,0,3,1,1,0,0,0,0
"standard prompt","gemma-7b",4,3,99,0,4,4,0,0,1,0,0,0,0
"standard prompt","gemma-7b",4,4,99,0,5,0,5,0,0,0,0,0,0
"standard prompt","gemma-7b",4,5,99,0,6,0,6,1,1,0,0,0,0
"standard prompt","gemma-7b",4,6,99,0,7,7,0,0,1,0,0,0,0
"standard prompt","gemma-7b",4,7,99,1,2,1,2,0,0,0,0,0,0
"standard prompt","gemma-7b",4,8,99,1,3,3,1,1,0,0,0,0,0
"standard prompt","gemma-7b",4,9,99,1,4,4,1,1,0,0,0,0,0
"standard prompt","gemma-7b",4,10,99,1,5,5,1,1,0,0,0,0,0
"standard prompt","gemma-7b",4,11,99,1,6,6,1,0,1,0,0,0,0
"standard prompt","gemma-7b",4,12,99,1,7,1,7,0,0,0,0,0,0
"standard prompt","gemma-7b",4,13,99,2,3,2,3,0,0,0,0,0,0
"standard prompt","gemma-7b",4,14,99,2,4,2,4,1,1,0,0,0,0
"standard prompt","gemma-7b",4,15,99,2,5,5,2,0,1,0,0,0,0
"standard prompt","gemma-7b",4,16,99,2,6,2,6,1,1,0,0,0,0
"standard prompt","gemma-7b",4,17,99,2,7,2,7,1,1,0,0,0,0
"standard prompt","gemma-7b",4,18,99,3,4,3,4,0,0,0,0,0,0
"standard prompt","gemma-7b",4,19,99,3,5,5,3,0,1,0,0,0,0
"standard prompt","gemma-7b",4,20,99,3,6,6,3,0,1,0,0,0,0
"standard prompt","gemma-7b",4,21,99,3,7,7,3,0,1,0,0,0,0
"standard prompt","gemma-7b",4,22,99,4,5,5,4,1,0,0,0,0,0
"standard prompt","gemma-7b",4,23,99,4,6,6,4,0,1,0,0,0,0
"standard prompt","gemma-7b",4,24,99,4,7,4,7,1,1,0,0,0,0
"standard prompt","gemma-7b",4,25,99,5,6,5,6,1,1,0,0,0,0
"standard prompt","gemma-7b",4,26,99,5,7,7,5,0,1,0,0,0,0
"standard prompt","gemma-7b",4,27,99,6,7,7,6,0,1,0,0,0,0
"standard prompt","gemma-7b",5,0,1,2,3,2,3,0,0,21,23,21,23
"standard prompt","gemma-7b",5,1,1,2,3,3,2,0,1,22,22,22,22
"standard prompt","gemma-7b",5,2,1,2,3,3,2,0,1,20,24,24,20
"standard prompt","gemma-7b",5,3,2,4,5,4,5,0,0,25,29,25,29
"standard prompt","gemma-7b",5,4,2,4,5,5,4,0,1,28,31,31,28
"standard prompt","gemma-7b",5,5,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gemma-7b",5,6,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gemma-7b",5,7,0,0,1,1,0,1,0,15,17,17,15
"standard prompt","gemma-7b",5,8,1,2,3,3,2,0,1,20,23,23,20
"standard prompt","gemma-7b",5,9,1,2,3,3,2,0,1,19,23,23,19
"standard prompt","gemma-7b",5,10,2,4,5,5,4,0,1,27,31,31,27
"standard prompt","gemma-7b",5,11,0,0,1,1,0,1,0,13,18,18,13
"standard prompt","gemma-7b",5,12,2,4,5,4,5,1,1,26,28,26,28
"standard prompt","gemma-7b",5,13,1,2,3,3,2,0,1,21,25,25,21
"standard prompt","gemma-7b",5,14,2,4,5,5,4,0,1,26,29,29,26
"standard prompt","gemma-7b",5,15,1,2,3,2,3,1,1,20,23,20,23
"standard prompt","gemma-7b",5,16,3,6,7,6,7,0,0,33,35,33,35
"standard prompt","gemma-7b",5,17,0,0,1,0,1,0,0,14,18,14,18
"standard prompt","gemma-7b",5,18,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gemma-7b",5,19,0,0,1,0,1,0,0,13,16,13,16
"standard prompt","gemma-7b",5,20,0,0,1,0,1,0,0,15,19,15,19
"standard prompt","gemma-7b",5,21,3,6,7,6,7,1,1,32,36,32,36
"standard prompt","gemma-7b",5,22,2,4,5,5,4,0,1,26,29,29,26
"standard prompt","gemma-7b",5,23,3,6,7,7,6,1,0,31,35,35,31
"standard prompt","gemma-7b",5,24,0,0,1,0,1,0,0,12,20,12,20
"standard prompt","gemma-7b",5,25,3,6,7,6,7,1,1,34,36,34,36
"standard prompt","gemma-7b",5,26,3,6,7,7,6,1,0,32,34,34,32
"standard prompt","gemma-7b",5,27,1,2,3,3,2,0,1,19,24,24,19
"standard prompt","gemma-7b",5,28,0,0,1,1,0,1,0,14,20,20,14
"standard prompt","gemma-7b",5,29,0,0,1,0,1,0,0,15,18,15,18
"standard prompt","gemma-7b",5,30,0,0,1,0,1,0,0,14,16,14,16
"standard prompt","gemma-7b",5,31,3,6,7,7,6,0,1,33,36,36,33
"standard prompt","gemma-7b",5,32,1,2,3,3,2,0,1,20,24,24,20
"standard prompt","gemma-7b",5,33,2,4,5,5,4,1,0,26,30,30,26
"standard prompt","gemma-7b",5,34,3,6,7,6,7,0,0,32,37,32,37
"standard prompt","gemma-7b",5,35,2,4,5,4,5,0,0,28,29,28,29
"standard prompt","gemma-7b",5,36,3,6,7,7,6,1,0,30,35,35,30
"standard prompt","gemma-7b",5,37,1,2,3,2,3,1,1,21,23,21,23
"standard prompt","gemma-7b",5,38,1,2,3,3,2,0,1,19,24,24,19
"standard prompt","gemma-7b",5,39,2,4,5,5,4,1,0,29,30,30,29
"standard prompt","gemma-7b",5,40,2,4,5,5,4,1,0,27,30,30,27
"standard prompt","gemma-7b",5,41,0,0,1,1,0,1,0,15,15,15,15
"standard prompt","gemma-7b",5,42,1,2,3,3,2,0,1,20,23,23,20
"standard prompt","gemma-7b",5,43,3,6,7,6,7,1,1,32,36,32,36
"standard prompt","gemma-7b",5,44,3,6,7,6,7,0,0,34,34,34,34
"standard prompt","gemma-7b",5,45,3,6,7,6,7,1,1,31,37,31,37
"standard prompt","gemma-7b",5,46,0,0,1,0,1,0,0,14,17,14,17
"standard prompt","gemma-7b",5,47,3,6,7,6,7,1,1,32,35,32,35
"standard prompt","gemma-7b",5,48,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gemma-7b",5,49,0,0,1,1,0,1,0,15,18,18,15
"standard prompt","gemma-7b",5,50,0,0,1,0,1,0,0,14,16,14,16
"standard prompt","gemma-7b",5,51,0,0,1,0,1,0,0,14,18,14,18
"standard prompt","gemma-7b",5,52,1,2,3,2,3,1,1,20,25,20,25
"standard prompt","gemma-7b",5,53,1,2,3,2,3,1,1,21,23,21,23
"standard prompt","gemma-7b",5,54,2,4,5,4,5,0,0,25,31,25,31
"standard prompt","gemma-7b",5,55,0,0,1,0,1,0,0,13,16,13,16
"standard prompt","gemma-7b",5,56,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gemma-7b",5,57,1,2,3,3,2,0,1,22,23,23,22
"standard prompt","gemma-7b",5,58,3,6,7,6,7,0,0,33,36,33,36
"standard prompt","gemma-7b",5,59,2,4,5,4,5,0,0,27,28,27,28
"standard prompt","gemma-7b",5,0,99,0,1,1,0,0,1,0,0,0,0
"standard prompt","gemma-7b",5,1,99,0,2,2,0,1,0,0,0,0,0
"standard prompt","gemma-7b",5,2,99,0,3,0,3,0,0,0,0,0,0
"standard prompt","gemma-7b",5,3,99,0,4,0,4,0,0,0,0,0,0
"standard prompt","gemma-7b",5,4,99,0,5,0,5,0,0,0,0,0,0
"standard prompt","gemma-7b",5,5,99,0,6,6,0,0,1,0,0,0,0
"standard prompt","gemma-7b",5,6,99,0,7,0,7,1,1,0,0,0,0
"standard prompt","gemma-7b",5,7,99,1,2,1,2,0,0,0,0,0,0
"standard prompt","gemma-7b",5,8,99,1,3,3,1,0,1,0,0,0,0
"standard prompt","gemma-7b",5,9,99,1,4,1,4,1,1,0,0,0,0
"standard prompt","gemma-7b",5,10,99,1,5,5,1,0,1,0,0,0,0
"standard prompt","gemma-7b",5,11,99,1,6,6,1,1,0,0,0,0,0
"standard prompt","gemma-7b",5,12,99,1,7,7,1,1,0,0,0,0,0
"standard prompt","gemma-7b",5,13,99,2,3,3,2,0,1,0,0,0,0
"standard prompt","gemma-7b",5,14,99,2,4,2,4,1,1,0,0,0,0
"standard prompt","gemma-7b",5,15,99,2,5,5,2,0,1,0,0,0,0
"standard prompt","gemma-7b",5,16,99,2,6,6,2,0,1,0,0,0,0
"standard prompt","gemma-7b",5,17,99,2,7,7,2,0,1,0,0,0,0
"standard prompt","gemma-7b",5,18,99,3,4,4,3,0,1,0,0,0,0
"standard prompt","gemma-7b",5,19,99,3,5,5,3,0,1,0,0,0,0
"standard prompt","gemma-7b",5,20,99,3,6,3,6,0,0,0,0,0,0
"standard prompt","gemma-7b",5,21,99,3,7,3,7,0,0,0,0,0,0
"standard prompt","gemma-7b",5,22,99,4,5,4,5,0,0,0,0,0,0
"standard prompt","gemma-7b",5,23,99,4,6,6,4,0,1,0,0,0,0
"standard prompt","gemma-7b",5,24,99,4,7,7,4,0,1,0,0,0,0
"standard prompt","gemma-7b",5,25,99,5,6,6,5,1,0,0,0,0,0
"standard prompt","gemma-7b",5,26,99,5,7,7,5,0,1,0,0,0,0
"standard prompt","gemma-7b",5,27,99,6,7,7,6,0,1,0,0,0,0
"standard prompt","gemma-7b",6,0,2,4,5,5,4,0,1,27,29,29,27
"standard prompt","gemma-7b",6,1,1,2,3,2,3,0,0,20,25,20,25
"standard prompt","gemma-7b",6,2,1,2,3,3,2,0,1,20,22,22,20
"standard prompt","gemma-7b",6,3,1,2,3,2,3,1,1,19,25,19,25
"standard prompt","gemma-7b",6,4,1,2,3,3,2,0,1,21,24,24,21
"standard prompt","gemma-7b",6,5,2,4,5,4,5,0,0,28,29,28,29
"standard prompt","gemma-7b",6,6,3,6,7,7,6,0,1,33,36,36,33
"standard prompt","gemma-7b",6,7,2,4,5,4,5,0,0,26,29,26,29
"standard prompt","gemma-7b",6,8,0,0,1,1,0,0,1,14,19,19,14
"standard prompt","gemma-7b",6,9,2,4,5,4,5,0,0,26,29,26,29
"standard prompt","gemma-7b",6,10,1,2,3,3,2,0,1,19,25,25,19
"standard prompt","gemma-7b",6,11,1,2,3,3,2,0,1,22,24,24,22
"standard prompt","gemma-7b",6,12,2,4,5,5,4,0,1,26,29,29,26
"standard prompt","gemma-7b",6,13,2,4,5,4,5,1,1,26,29,26,29
"standard prompt","gemma-7b",6,14,0,0,1,0,1,0,0,13,17,13,17
"standard prompt","gemma-7b",6,15,3,6,7,6,7,0,0,34,36,34,36
"standard prompt","gemma-7b",6,16,3,6,7,7,6,0,1,33,37,37,33
"standard prompt","gemma-7b",6,17,0,0,1,0,1,0,0,14,16,14,16
"standard prompt","gemma-7b",6,18,0,0,1,1,0,1,0,14,17,17,14
"standard prompt","gemma-7b",6,19,0,0,1,0,1,0,0,16,16,16,16
"standard prompt","gemma-7b",6,20,0,0,1,0,1,0,0,15,18,15,18
"standard prompt","gemma-7b",6,21,3,6,7,7,6,0,1,32,35,35,32
"standard prompt","gemma-7b",6,22,1,2,3,2,3,0,0,22,23,22,23
"standard prompt","gemma-7b",6,23,2,4,5,5,4,0,1,25,30,30,25
"standard prompt","gemma-7b",6,24,3,6,7,7,6,1,0,32,34,34,32
"standard prompt","gemma-7b",6,25,3,6,7,7,6,0,1,32,35,35,32
"standard prompt","gemma-7b",6,26,3,6,7,6,7,1,1,33,36,33,36
"standard prompt","gemma-7b",6,27,0,0,1,1,0,1,0,14,17,17,14
"standard prompt","gemma-7b",6,28,0,0,1,0,1,0,0,15,17,15,17
"standard prompt","gemma-7b",6,29,2,4,5,5,4,0,1,28,30,30,28
"standard prompt","gemma-7b",6,30,3,6,7,7,6,0,1,34,35,35,34
"standard prompt","gemma-7b",6,31,1,2,3,2,3,1,1,22,22,22,22
"standard prompt","gemma-7b",6,32,2,4,5,4,5,0,0,26,27,26,27
"standard prompt","gemma-7b",6,33,1,2,3,2,3,0,0,20,24,20,24
"standard prompt","gemma-7b",6,34,1,2,3,2,3,1,1,21,25,21,25
"standard prompt","gemma-7b",6,35,0,0,1,0,1,0,0,14,18,14,18
"standard prompt","gemma-7b",6,36,0,0,1,1,0,1,0,13,16,16,13
"standard prompt","gemma-7b",6,37,0,0,1,1,0,0,1,14,17,17,14
"standard prompt","gemma-7b",6,38,0,0,1,0,1,0,0,13,18,13,18
"standard prompt","gemma-7b",6,39,3,6,7,7,6,0,1,32,35,35,32
"standard prompt","gemma-7b",6,40,2,4,5,5,4,0,1,26,30,30,26
"standard prompt","gemma-7b",6,41,0,0,1,0,1,0,0,14,18,14,18
"standard prompt","gemma-7b",6,42,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gemma-7b",6,43,1,2,3,2,3,0,0,20,24,20,24
"standard prompt","gemma-7b",6,44,0,0,1,1,0,0,1,15,19,19,15
"standard prompt","gemma-7b",6,45,2,4,5,4,5,1,1,28,29,28,29
"standard prompt","gemma-7b",6,46,1,2,3,2,3,1,1,18,23,18,23
"standard prompt","gemma-7b",6,47,3,6,7,7,6,0,1,32,35,35,32
"standard prompt","gemma-7b",6,48,3,6,7,6,7,1,1,33,37,33,37
"standard prompt","gemma-7b",6,49,1,2,3,3,2,0,1,19,25,25,19
"standard prompt","gemma-7b",6,50,2,4,5,4,5,1,1,26,31,26,31
"standard prompt","gemma-7b",6,51,3,6,7,6,7,0,0,33,35,33,35
"standard prompt","gemma-7b",6,52,1,2,3,2,3,0,0,20,23,20,23
"standard prompt","gemma-7b",6,53,1,2,3,2,3,0,0,21,25,21,25
"standard prompt","gemma-7b",6,54,3,6,7,7,6,1,0,31,35,35,31
"standard prompt","gemma-7b",6,55,2,4,5,4,5,1,1,27,29,27,29
"standard prompt","gemma-7b",6,56,0,0,1,0,1,0,0,16,18,16,18
"standard prompt","gemma-7b",6,57,3,6,7,7,6,0,1,33,36,36,33
"standard prompt","gemma-7b",6,58,2,4,5,5,4,0,1,27,29,29,27
"standard prompt","gemma-7b",6,59,2,4,5,5,4,0,1,27,29,29,27
"standard prompt","gemma-7b",6,0,99,0,1,0,1,0,0,0,0,0,0
"standard prompt","gemma-7b",6,1,99,0,2,2,0,0,1,0,0,0,0
"standard prompt","gemma-7b",6,2,99,0,3,3,0,1,0,0,0,0,0
"standard prompt","gemma-7b",6,3,99,0,4,4,0,0,1,0,0,0,0
"standard prompt","gemma-7b",6,4,99,0,5,5,0,0,1,0,0,0,0
"standard prompt","gemma-7b",6,5,99,0,6,6,0,0,1,0,0,0,0
"standard prompt","gemma-7b",6,6,99,0,7,0,7,0,0,0,0,0,0
"standard prompt","gemma-7b",6,7,99,1,2,2,1,0,1,0,0,0,0
"standard prompt","gemma-7b",6,8,99,1,3,3,1,0,1,0,0,0,0
"standard prompt","gemma-7b",6,9,99,1,4,1,4,0,0,0,0,0,0
"standard prompt","gemma-7b",6,10,99,1,5,5,1,0,1,0,0,0,0
"standard prompt","gemma-7b",6,11,99,1,6,6,1,0,1,0,0,0,0
"standard prompt","gemma-7b",6,12,99,1,7,7,1,0,1,0,0,0,0
"standard prompt","gemma-7b",6,13,99,2,3,2,3,0,0,0,0,0,0
"standard prompt","gemma-7b",6,14,99,2,4,2,4,0,0,0,0,0,0
"standard prompt","gemma-7b",6,15,99,2,5,2,5,1,1,0,0,0,0
"standard prompt","gemma-7b",6,16,99,2,6,2,6,0,0,0,0,0,0
"standard prompt","gemma-7b",6,17,99,2,7,2,7,1,1,0,0,0,0
"standard prompt","gemma-7b",6,18,99,3,4,3,4,0,0,0,0,0,0
"standard prompt","gemma-7b",6,19,99,3,5,3,5,0,0,0,0,0,0
"standard prompt","gemma-7b",6,20,99,3,6,3,6,0,0,0,0,0,0
"standard prompt","gemma-7b",6,21,99,3,7,3,7,1,1,0,0,0,0
"standard prompt","gemma-7b",6,22,99,4,5,4,5,0,0,0,0,0,0
"standard prompt","gemma-7b",6,23,99,4,6,4,6,0,0,0,0,0,0
"standard prompt","gemma-7b",6,24,99,4,7,7,4,0,1,0,0,0,0
"standard prompt","gemma-7b",6,25,99,5,6,5,6,1,1,0,0,0,0
"standard prompt","gemma-7b",6,26,99,5,7,7,5,0,1,0,0,0,0
"standard prompt","gemma-7b",6,27,99,6,7,6,7,1,1,0,0,0,0
"standard prompt","gemma-7b",7,0,0,0,1,1,0,0,1,16,17,17,16
"standard prompt","gemma-7b",7,1,2,4,5,4,5,0,0,26,32,26,32
"standard prompt","gemma-7b",7,2,0,0,1,1,0,0,1,14,18,18,14
"standard prompt","gemma-7b",7,3,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gemma-7b",7,4,3,6,7,7,6,0,1,33,35,35,33
"standard prompt","gemma-7b",7,5,0,0,1,1,0,0,1,12,17,17,12
"standard prompt","gemma-7b",7,6,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gemma-7b",7,7,1,2,3,2,3,0,0,19,23,19,23
"standard prompt","gemma-7b",7,8,1,2,3,3,2,0,1,21,23,23,21
"standard prompt","gemma-7b",7,9,2,4,5,4,5,1,1,25,28,25,28
"standard prompt","gemma-7b",7,10,2,4,5,4,5,0,0,28,29,28,29
"standard prompt","gemma-7b",7,11,2,4,5,4,5,1,1,27,28,27,28
"standard prompt","gemma-7b",7,12,3,6,7,7,6,0,1,34,36,36,34
"standard prompt","gemma-7b",7,13,1,2,3,2,3,1,1,21,22,21,22
"standard prompt","gemma-7b",7,14,3,6,7,7,6,0,1,33,36,36,33
"standard prompt","gemma-7b",7,15,0,0,1,1,0,0,1,12,16,16,12
"standard prompt","gemma-7b",7,16,1,2,3,2,3,0,0,19,23,19,23
"standard prompt","gemma-7b",7,17,1,2,3,2,3,0,0,20,23,20,23
"standard prompt","gemma-7b",7,18,3,6,7,7,6,0,1,35,33,33,35
"standard prompt","gemma-7b",7,19,2,4,5,5,4,0,1,28,29,29,28
"standard prompt","gemma-7b",7,20,1,2,3,3,2,1,0,21,24,24,21
"standard prompt","gemma-7b",7,21,3,6,7,6,7,0,0,32,38,32,38
"standard prompt","gemma-7b",7,22,2,4,5,4,5,0,0,27,31,27,31
"standard prompt","gemma-7b",7,23,2,4,5,4,5,1,1,26,28,26,28
"standard prompt","gemma-7b",7,24,3,6,7,6,7,1,1,33,36,33,36
"standard prompt","gemma-7b",7,25,2,4,5,5,4,0,1,27,29,29,27
"standard prompt","gemma-7b",7,26,2,4,5,5,4,0,1,27,30,30,27
"standard prompt","gemma-7b",7,27,0,0,1,0,1,0,0,15,17,15,17
"standard prompt","gemma-7b",7,28,1,2,3,3,2,0,1,20,22,22,20
"standard prompt","gemma-7b",7,29,0,0,1,0,1,0,0,14,19,14,19
"standard prompt","gemma-7b",7,30,2,4,5,4,5,1,1,29,29,29,29
"standard prompt","gemma-7b",7,31,0,0,1,1,0,0,1,13,16,16,13
"standard prompt","gemma-7b",7,32,0,0,1,1,0,0,1,12,18,18,12
"standard prompt","gemma-7b",7,33,1,2,3,3,2,1,0,20,23,23,20
"standard prompt","gemma-7b",7,34,1,2,3,3,2,0,1,22,22,22,22
"standard prompt","gemma-7b",7,35,0,0,1,1,0,1,0,15,19,19,15
"standard prompt","gemma-7b",7,36,2,4,5,4,5,1,1,24,28,24,28
"standard prompt","gemma-7b",7,37,0,0,1,1,0,0,1,13,16,16,13
"standard prompt","gemma-7b",7,38,0,0,1,1,0,0,1,14,17,17,14
"standard prompt","gemma-7b",7,39,1,2,3,3,2,1,0,22,23,23,22
"standard prompt","gemma-7b",7,40,3,6,7,7,6,0,1,34,35,35,34
"standard prompt","gemma-7b",7,41,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gemma-7b",7,42,0,0,1,0,1,0,0,15,16,15,16
"standard prompt","gemma-7b",7,43,3,6,7,6,7,0,0,32,36,32,36
"standard prompt","gemma-7b",7,44,3,6,7,6,7,0,0,32,36,32,36
"standard prompt","gemma-7b",7,45,1,2,3,2,3,0,0,21,23,21,23
"standard prompt","gemma-7b",7,46,1,2,3,3,2,1,0,20,24,24,20
"standard prompt","gemma-7b",7,47,2,4,5,4,5,1,1,27,27,27,27
"standard prompt","gemma-7b",7,48,2,4,5,4,5,0,0,27,31,27,31
"standard prompt","gemma-7b",7,49,0,0,1,1,0,0,1,14,19,19,14
"standard prompt","gemma-7b",7,50,0,0,1,1,0,0,1,16,17,17,16
"standard prompt","gemma-7b",7,51,3,6,7,6,7,1,1,31,36,31,36
"standard prompt","gemma-7b",7,52,0,0,1,0,1,0,0,14,17,14,17
"standard prompt","gemma-7b",7,53,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gemma-7b",7,54,3,6,7,6,7,0,0,32,36,32,36
"standard prompt","gemma-7b",7,55,1,2,3,3,2,0,1,20,23,23,20
"standard prompt","gemma-7b",7,56,3,6,7,6,7,0,0,33,37,33,37
"standard prompt","gemma-7b",7,57,2,4,5,5,4,0,1,27,29,29,27
"standard prompt","gemma-7b",7,58,1,2,3,3,2,1,0,19,25,25,19
"standard prompt","gemma-7b",7,59,1,2,3,3,2,0,1,21,25,25,21
"standard prompt","gemma-7b",7,0,99,0,1,1,0,0,1,0,0,0,0
"standard prompt","gemma-7b",7,1,99,0,2,0,2,0,0,0,0,0,0
"standard prompt","gemma-7b",7,2,99,0,3,0,3,0,0,0,0,0,0
"standard prompt","gemma-7b",7,3,99,0,4,4,0,0,1,0,0,0,0
"standard prompt","gemma-7b",7,4,99,0,5,0,5,1,1,0,0,0,0
"standard prompt","gemma-7b",7,5,99,0,6,6,0,0,1,0,0,0,0
"standard prompt","gemma-7b",7,6,99,0,7,0,7,1,1,0,0,0,0
"standard prompt","gemma-7b",7,7,99,1,2,1,2,0,0,0,0,0,0
"standard prompt","gemma-7b",7,8,99,1,3,1,3,0,0,0,0,0,0
"standard prompt","gemma-7b",7,9,99,1,4,4,1,1,0,0,0,0,0
"standard prompt","gemma-7b",7,10,99,1,5,5,1,0,1,0,0,0,0
"standard prompt","gemma-7b",7,11,99,1,6,6,1,0,1,0,0,0,0
"standard prompt","gemma-7b",7,12,99,1,7,1,7,0,0,0,0,0,0
"standard prompt","gemma-7b",7,13,99,2,3,2,3,0,0,0,0,0,0
"standard prompt","gemma-7b",7,14,99,2,4,4,2,0,1,0,0,0,0
"standard prompt","gemma-7b",7,15,99,2,5,5,2,0,1,0,0,0,0
"standard prompt","gemma-7b",7,16,99,2,6,6,2,0,1,0,0,0,0
"standard prompt","gemma-7b",7,17,99,2,7,2,7,0,0,0,0,0,0
